applicationdate,application_month_dt,salary_6m_amt,trans_out_cashless_sum_3m_amt,avg_salary_6m_amt,active_deal_3m_amt,conf_income_amt,trans_out_services_sum_3m_pct,trans_in_cashless_sum_1m_amt,dti_app_inc_w_services,trans_out_cash_sum_1m_amt,trans_out_cash_sum_6m_amt,trans_in_sum_12m_amt,trans_in_sum_e4m_amt,trans_out_services_sum_1m_amt,trans_out_cash_sum_6m_pct,trans_out_sum_e2m_amt,trans_out_sum_3m_amt,dti_app_inc,trans_out_sum_e5m_amt,trans_out_sum_e3m_amt,trans_out_sum_12m_amt,trans_in2out_cnt_12m_pct,trans_in_sum_3m_amt,trans_out_cashless_sum_12m_amt,salary_1mto12m_amt,trans_in_sum_e3m_amt,trans_in2out_sum_3m_pct,trans_out_cash_sum_12m_amt,trans_out_services_sum_12m_amt,active_deal_12m_amt,trans_in_return_sum_12m_amt,salary_1m_amt,add_income_amt,active_outstanding_amt,trans_out_cashless_sum_1m_amt,total_income_amt,trans_in_sum_1m_amt,active_credit_limit,all_debt_to_income,trans_out_sum_1m_amt,main_income_amt,trans_out_cashless_sum_6m_pct,salary_1mto3m_amt,salary_1mto6m_amt,dti_salary,trans_in2out_sum_12m_pct,salary_to_income,active_dealcnt_1m_to_3m_pct,active_dealcnt_1m_to_6m_pct,firth_deal_age_month,last_deal_age_month,del_12m_cnt,salary_6m_cnt,salary_month_12m_cnt,del_6m_cnt,active_deal_cnt,active_deal_12m_cnt,trans_out_sum_6m_cnt,until_close_month_cnt,salary_12m_cnt,trans_in_sum_12m_cnt,trans_in_sum_3m_cnt,trans_out_sum_3m_cnt,region,reg_region,industry_group,industry,live_region,bki_less_6m_flg,deal_type_6_flg,employmenttype,inquiry_1_week,gender,bki_del59_12m_flg,education_group,education,deal_type_9_flg,zp_segment,bki_del90_6m_flg,saleschannel,loanpurpose,age,raw_lgbm,score4,score_list,util_score,logreg_pd,logreg_pd_isoton,new_gl_90_12
2020-10-16,2020-10-01,204234.86,5000.091351351352,1703245.323536036,87830.0,38500.0,0.35,0.0,4.7152616936936935,14700.0,133000.0,35.82766593620648,0.0,20973.150024414062,3.72,31622.542803871995,84993.03000640869,0.0,21000.0,25573.43395482812,204174.0600357056,1.0882882882882884e-05,4.795945945945946,5002.468297297297,4033832.041178183,0.0,0.0,183400.0,15534.060035705566,88009.03968108108,0.0,80558.68,,87830.0,0.0,68500.0,0.327027027027027,90000.0,2.28,35837.466275313054,17043.71162162162,0.14,7.07,4.733201873873874,0.0,0.0,29.59,1.0,1.0,91.0,26.0,1,20,13,1,1,2,62,159,29,0,0,41,25,26,2,4,25,0,0,2,1,1,1,1,4,0,0,1,3,13,39,0.0348637463336667,0.02303,735.0,0.3028263836254126,0.0481522451532424,0.0541103017689906,0
2020-10-16,2020-10-01,,300.09135135135136,,1216357.0,107000.0,1.46,17000.0,25213.10526169369,0.0,42300.0,374221.9477259032,19156.62005996704,110394.46971130373,0.38,136142.82296286858,162415.60009002686,0.24,1530.0,20040.863886468745,309216.5200996399,0.1700108828828829,202261.416005913,1112.468297297297,,14350.0,1.25,42300.0,265806.5200996399,1216536.0396810812,1028.5,,,1216357.0,0.0,152000.0,17000.327027027026,2568899.0,11.37,110438.78596220272,95043.71162162162,0.01,,,,1.21,,1.0,0.0,163.0,6.0,0,77,48,0,6,8,203,636,111,35,15,63,44,45,2,4,44,0,1,2,2,1,0,0,2,1,1,0,13,14,22,0.0218289546402274,0.035422,944.0,0.1910454511015302,0.0044537632066881,0.0026737967914438,0
2020-10-16,2020-10-01,659150.02,3000.0913513513515,5494204.923536036,0.0,40000.0,1.02,0.0,5.485261693693693,50700.0,280500.0,3488.8876940123782,0.0,52245.82015228272,2.72,134554.64277945794,243424.1902999878,0.0,75055.57002258301,60085.54410039697,897533.5905704498,0.0100108828828828,4.795945945945946,13002.468297297297,13066818.541178182,0.0,0.0,490900.0,393613.5905704498,179.03968108108108,1453.060028076172,261218.41,,0.0,0.0,40000.0,491.6070258063239,50000.0,0.0,102990.1364031817,40043.71162162162,0.09,8.25,4.763201873873873,0.0,0.0,79.2,0.0,0.0,162.0,37.0,0,21,13,0,1,3,285,636,33,4,0,151,32,33,3,23,32,0,0,2,0,0,0,0,2,0,0,0,3,13,30,0.0115820217097365,0.00646,873.0,0.0396092023872215,0.0053030775967917,0.0026737967914438,0
2020-10-16,2020-10-01,,,,143285.0,33100.0,,,4859.605261693694,,,,,,,,,0.15,,,,,,,,,,,,143464.03968108108,,,7000.0,143285.0,,33100.0,,228000.0,4.33,,26143.71162162162,,,,,,,1.0,1.0,86.0,26.0,0,77,48,0,1,1,1022,197,111,224,105,607,16,0,0,28,0,0,0,2,0,1,0,0,2,1,1,0,13,14,7,0.008574405735528,0.023677,864.0,0.067336760066523,0.0060739805355607,0.0037940379403794,0
2020-10-16,2020-10-01,,0.0913513513513513,,2705600.0,110000.0,,33150.0,63049.605261693694,0.0,0.0,89341.82766593622,29749.0,0.0,,14.412837136153486,0.0,0.57,2080.0,9.753939264153145,2080.0,1.0000108828828829,89310.79594594595,1982.468297297297,,29749.0,,0.0,100.0,2705779.039681081,0.0,,,2705600.0,0.0,110000.0,33150.32702702703,3052064.0,24.6,44.31625089899482,80043.71162162162,,,,,42.94,,0.0,0.0,87.0,3.0,1,77,48,1,6,10,3,636,111,3,3,0,69,26,0,28,69,1,0,2,0,0,1,0,2,1,1,1,13,14,9,0.018805330076629,0.020028,822.0,0.2937228505621567,0.015304811465825,0.0123339658444022,0
2020-10-16,2020-10-01,,,,2285207.0,9697738000.0,,,24804.60526169369,,,,,,,,,0.0,,,,,,,,,,,,2285386.039681081,,,25000.0,2285207.0,,9697738000.0,,3221150.0,0.0,,9697713043.711622,,,,,,,0.0,0.0,172.0,8.0,0,77,48,0,8,11,1022,636,111,224,105,607,58,59,0,3,58,0,0,2,0,1,0,0,2,1,1,0,3,13,28,0.0193941115184711,0.020184,971.0,0.1073614757982834,0.0027261266736188,0.0,0
2020-10-16,2020-10-01,304872.84,1650.0913513513512,2541895.123536036,167480.0,45000.0,0.48,0.0,6548.265261693694,150000.0,400.0,262007.8276659362,10000.0,36166.75004959106,0.0,20675.76279364861,91084.5403213501,0.15,32648.02983856201,25072.024035089347,423316.6898021698,0.0200108828828828,20004.795945945945,38667.468297297295,4992354.541178183,0.0,0.22,5520.0,379131.6898021698,167659.03968108108,1105.0,99729.13,,167480.0,1290.0,45000.0,19000.327027027022,387000.0,3.72,187501.06630049003,45043.71162162162,0.06,6.14,3.933201873873874,0.0,0.62,36.07,1.0,1.0,139.0,9.0,0,20,14,0,2,2,546,637,35,21,2,229,64,65,0,28,64,0,0,2,0,1,0,0,2,1,0,0,3,13,17,0.0082109835852763,0.008418,883.0,0.077481505259702,0.0048159389451874,0.0026737967914438,0
2020-10-16,2020-10-01,319837.17,113585.73148807012,2666597.923536036,1322655.0,100000.0,0.71,1500.0,42746.81526169369,1500.0,18000.0,45.82766593620648,0.0,45843.41003417969,0.2,48177.092951882245,193935.62042236328,0.43,0.0,74663.37423955712,193935.62042236328,0.0100108828828828,14.795945945945943,113588.10843401606,17244374.041178185,10.0,0.0,18000.0,62349.98028564453,1322834.0396810812,10.0,172384.76,,1322655.0,40470.69995117188,250000.0,1500.327027027027,1832000.0,13.23,87858.42623625055,100043.71162162162,1.29,6.47,6.473201873873873,0.02,0.0,26.65,0.0,0.0,79.0,4.0,7,12,5,5,8,10,113,637,12,1,1,113,70,41,0,28,40,1,0,2,0,1,1,0,2,1,0,1,13,14,16,0.0226833876004628,0.094537,749.0,0.3037120857999962,0.0435098056421913,0.0530679933665008,0
2020-10-16,2020-10-01,9967.23,0.0913513513513513,84348.42353603603,0.0,65000.0,0.0,0.0,4.605261693693693,0.0,0.0,35.82766593620648,0.0,5223.489995956421,0.0,14.412837136153486,0.0,0.0,0.0,9.753939264153145,0.0,,4.795945945945946,2.468297297297297,,0.0,,0.0,0.0,179.03968108108108,0.0,9967.23,,0.0,0.0,100000.0,0.327027027027027,0.0,0.0,5267.806246855416,40043.71162162162,0.0,12.0,12.003201873873872,0.0,,1.28,,,137.0,77.0,0,2,1,0,0,0,0,147,2,0,0,0,53,54,3,9,53,0,0,2,0,0,0,1,4,0,1,0,7,13,27,0.0442146601785953,0.014819,731.0,0.1284079027317849,0.0446101285682958,0.0530679933665008,0
2020-10-16,2020-10-01,,,,419975.0,95000.0,,,8873.605261693694,,,,,,,,,0.09,,,,,,,,,,,,420154.0396810811,,,15000.0,419975.0,,104000.0,,450000.0,4.42,,80043.71162162162,,,,,,,1.0,0.0,90.0,2.0,0,77,48,0,2,5,1022,217,111,224,105,607,69,43,2,4,42,1,0,2,1,0,0,0,2,1,1,0,13,14,7,0.0316897578276405,0.022268,824.0,0.1817935587632959,0.0162141391139791,0.0157927984838913,0
2020-10-17,2020-10-01,,,,618340.0,63000.0,,,14736.605261693694,,,,,,,,,0.23,,,,,,,,,,,,618519.0396810811,,,,618340.0,,63000.0,,620000.0,9.81,,,,,,,,,1.0,0.0,103.0,4.0,0,77,48,0,1,2,1022,223,111,224,105,607,69,70,1,0,69,1,0,0,3,1,0,1,4,1,1,0,3,13,55,0.0512692655891485,0.052679,757.0,0.1348954185189624,0.0455138457924347,0.0541103017689906,1
2020-10-17,2020-10-01,,0.0913513513513513,,894873.0,61300.0,,19500.0,19423.60526169369,0.0,0.0,58635.82766593621,16300.0,0.0,,14.412837136153486,0.0,0.32,100.0,9.753939264153145,100.0,5.000010882882883,55304.795945945945,2.468297297297297,,19500.0,,0.0,100.0,895052.0396810811,0.0,,10000.0,894873.0,0.0,61300.0,19500.327027027022,946499.0,14.6,44.31625089899482,35043.71162162162,,,,,586.0,,1.0,0.0,157.0,5.0,0,77,48,0,2,4,1,219,111,5,3,0,70,41,2,13,40,1,0,2,4,0,0,0,2,1,1,0,3,3,42,0.0552845003220695,0.012521,765.0,0.179225138214932,0.0421109345786184,0.0530679933665008,0
2020-10-17,2020-10-01,287851.6,32887.511395296664,2400051.423536036,40890.0,55000.0,0.35,21092.0,1904.8552616936936,103300.0,188200.0,161691.5376268737,42500.0,7166.799994468689,1.62,26755.8628340844,205525.62999343872,0.03,50728.19985961914,21210.15397130761,708379.1397361755,0.1700108828828829,48654.795945945945,274932.0082142895,3000041.5411781827,550.0,0.24,291100.0,142349.59981918335,41069.03968108108,0.0,59882.87,10000.0,40890.0,5830.0,55000.0,21092.327027027022,141281.0,0.74,116341.11624536768,45043.71162162162,0.58,4.56,2.503201873873874,0.0,0.23,23.88,1.0,1.0,45.0,10.0,0,14,13,0,3,3,388,637,29,81,9,168,68,69,0,28,68,0,0,2,0,1,0,0,2,1,0,0,3,0,2,0.0102942419331789,0.034175,844.0,0.0994102620832079,0.008306078688142,0.0050632911392405,0
2020-10-17,2020-10-01,225102.98,43850.09135135135,1877146.323536036,0.0,30000.0,0.1,0.0,4.6352616936936935,0.0,4900.0,93035.82766593622,23000.0,228.63999938964844,0.19,12644.412837136151,49869.0,0.0,18100.0,21498.753939264152,79471.99000167847,0.1400108828828829,39004.795945945945,71952.4682972973,,0.0,0.78,4900.0,2621.990001678467,179.03968108108108,0.0,64889.22,,0.0,25000.0,30000.0,49000.32702702703,120000.0,0.0,25272.956250288644,,2.85,6.0,3.463201873873874,0.0,1.17,36.05,1.0,1.0,100.0,28.0,0,7,7,0,1,2,35,184,7,5,3,23,43,44,1,0,43,0,0,0,0,1,0,0,2,0,1,0,7,14,46,0.0142677610109993,0.004966,862.0,0.0171945430550013,0.0059692692191551,0.0037940379403794,0
2020-10-17,2020-10-01,,,,824755.0,37410.0,,,16004.605261693694,,,,,,,,,0.43,,,,,,,,,,,,824934.0396810811,,,,824755.0,,87410.0,,1440611.0,22.05,,37453.71162162162,,,,,,,0.0,0.0,84.0,6.0,0,77,48,0,3,8,1022,636,111,224,105,607,1,1,1,32,1,0,1,2,7,1,0,0,2,1,1,0,13,14,16,0.0451184271054876,0.024013,840.0,0.282295587046956,0.020736317835143,0.0209042294603791,0
2020-10-17,2020-10-01,,,,5832610300.0,85000.0,,,105000004.6052617,,,,,,,,,1235.29,,,,,,,,,,,,5832610479.039681,,,,5832610300.0,,175000.0,,12358150000.0,68618.9,,50043.71162162162,,,,,,,0.0,0.0,161.0,3.0,0,77,48,0,5,6,1022,636,111,224,105,607,69,43,3,23,42,1,0,2,5,0,0,0,2,1,1,0,13,14,35,0.1002447149184676,0.048883,,0.3037045222671836,0.0847238155040207,0.0963855421686747,0
2020-10-17,2020-10-01,,0.0913513513513513,,220817.0,45000.0,,0.0,13547.605261693694,0.0,0.0,54285.82766593621,13550.0,0.0,,14.412837136153486,0.0,0.3,0.0,9.753939264153145,0.0,,40654.795945945945,2.468297297297297,,13550.0,,0.0,0.0,220996.03968108108,0.0,,,220817.0,0.0,90000.0,13600.327027027028,401943.0,4.91,44.31625089899482,45043.71162162162,,,,,,,1.0,1.0,61.0,19.0,0,77,48,0,1,1,0,196,111,8,5,0,56,45,2,21,44,0,0,2,0,0,0,1,5,1,1,0,13,14,25,0.0302495180327085,0.030183,820.0,0.1255737385470822,0.0155262558201933,0.0123339658444022,0
2020-10-17,2020-10-01,11310.0,0.0913513513513513,95538.12353603604,1044530.0,65240.0,0.0,0.0,10779.605261693694,0.0,0.0,35.82766593620648,0.0,0.0,0.0,14.412837136153486,0.0,0.17,0.0,9.753939264153145,0.0,,4.795945945945946,2.468297297297297,,0.0,,0.0,0.0,1044709.0396810812,0.0,11310.0,20000.0,1044530.0,1990.0,65240.0,0.327027027027027,1160000.0,16.01,2034.316250898995,45283.71162162162,0.0,12.0,12.003201873873872,0.11,,1.44,1.0,1.0,28.0,3.0,0,1,1,0,2,2,0,342,1,0,0,0,11,12,2,20,11,1,1,2,4,1,0,0,2,0,1,0,13,14,29,0.0193052794309862,0.022879,847.0,0.1906486244154184,0.0104895028877589,0.0072332730560578,0
2020-10-17,2020-10-01,,,,0.0,85000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,85000.0,,159950.0,0.0,,70043.71162162162,,,,,,,1.0,1.0,112.0,39.0,5,77,48,0,4,4,1022,585,111,224,105,607,70,49,2,4,70,0,0,2,0,0,1,0,2,0,1,0,3,13,12,0.0302140233858875,0.028867,739.0,0.1056026276346031,0.0326899871369763,0.0290519877675841,0
2020-10-17,2020-10-01,,,,3289830000.0,40000.0,,,103450004.6052617,,,,,,,,,2586.25,,,,,,,,,,,,3289830179.039681,,,,3289830000.0,,80000.0,,5034909700.0,82245.8,,40043.71162162162,,,,,,,0.0,0.0,73.0,2.0,0,77,48,0,4,9,1022,636,111,224,105,607,56,45,0,27,44,1,0,2,2,1,0,0,2,1,1,0,13,14,8,0.024952563955946,0.026023,,0.4272221724919751,0.0247063173260917,0.0209042294603791,0
2020-10-17,2020-10-01,702443.85,162277.09135135135,5854986.923536036,105226.0,130000.0,1.02,0.0,43970.87526169369,1000.0,59700.0,118035.82766593622,0.0,49533.37991333008,0.59,92405.4132033471,310635.9212036133,0.34,83450.77975463867,68189.85452520165,1164635.2897109983,0.0200108828828828,10004.795945945943,615241.3574574535,4495155.541178183,0.0,0.03,121700.0,427696.4005508423,105405.03968108108,0.0,179570.3,,105226.0,50590.0,130000.0,7000.327027027027,1027800.0,0.81,101167.69616422908,100043.71162162162,3.51,5.31,3.073201873873874,0.01,0.1,25.99,1.0,1.0,169.0,8.0,0,27,13,0,3,4,194,507,53,7,1,76,53,54,2,4,53,0,0,2,4,1,0,0,2,1,0,0,3,13,41,0.0210940836999437,0.009701,884.0,0.0598873479408148,0.0059216619067088,0.0037940379403794,0
2020-10-17,2020-10-01,,5000.091351351352,,12201.0,60000.0,19.67,0.0,162.7952616936937,0.0,0.0,110140.82766593622,18200.0,1754.5999755859375,0.0,16949.2028151635,39507.61008453369,0.0,18731.69007110596,12393.733973138666,84583.35997772217,0.0700108828828828,49304.795945945945,7007.468297297297,,3000.0,1.25,0.0,77578.35997772217,12380.039681081082,0.0,,,12201.0,0.0,75000.0,0.327027027027027,369000.0,0.2,1798.9162264849324,,3.99,,,,1.3,,1.0,1.0,103.0,17.0,0,77,48,0,4,5,250,636,111,18,9,117,19,20,1,0,19,0,0,0,0,1,0,0,2,0,1,0,13,14,41,0.0132924477916344,0.010228,893.0,0.011124488176127,0.0043688469797851,0.0026737967914438,0
2020-10-17,2020-10-01,,,,654225.0,70000.0,,,12413.605261693694,,,,,,,,,0.18,,,,,,,,,,,,654404.0396810811,,,,654225.0,,110000.0,,710863.0,9.35,,50043.71162162162,,,,,,,1.0,1.0,95.0,10.0,0,77,48,0,2,3,1022,214,111,224,105,607,46,47,0,25,46,0,0,2,3,0,0,1,4,1,1,0,3,13,7,0.0444310560483415,0.064766,768.0,0.1887384245415265,0.0409421101962102,0.0530679933665008,0
2020-10-17,2020-10-01,,0.0913513513513513,,242384.0,55000.0,,6000.0,5688.605261693694,0.0,0.0,46735.82766593621,9700.0,0.0,,14.412837136153486,0.0,0.1,5879.699981689453,9.753939264153145,11502.73989868164,0.5600108828828829,21704.795945945945,2.468297297297297,,6000.0,,0.0,11502.73989868164,242563.03968108108,0.0,,25000.0,242384.0,0.0,85000.0,6000.327027027027,626821.0,4.41,44.31625089899482,30043.71162162162,,,,,4.06,,0.0,0.0,104.0,7.0,0,77,48,0,5,9,18,636,111,10,4,0,29,30,1,32,29,0,0,2,0,1,0,1,4,1,1,0,3,0,38,0.0215587109809565,0.008492,905.0,0.0839927085241503,0.0050202768101443,0.0026737967914438,0
2020-10-17,2020-10-01,214115.24,0.0913513513513513,1785581.823536036,150741.0,30000.0,0.79,0.0,9447.065261693691,28700.0,44400.0,135.82766593620647,0.0,23009.11013031006,0.86,32890.80282126701,60185.59992980957,0.31,35643.41000366211,11655.42390691552,337486.0999054909,1.0882882882882884e-05,4.795945945945946,2.468297297297297,2968596.0411781827,0.0,0.0,199500.0,137986.09990549088,150920.03968108108,0.0,59253.96,,150741.0,0.0,77000.0,22800.327027027022,243341.0,5.02,51753.42638120905,,0.0,5.92,3.323201873873874,0.01,0.0,33.35,1.0,1.0,123.0,8.0,0,14,13,0,2,4,132,180,27,1,0,62,73,74,1,0,73,0,0,0,0,1,0,1,4,1,1,0,13,14,40,0.0202510445877851,0.008203,832.0,0.1119358612940015,0.0104219686684588,0.0050724637681159,0
2020-10-17,2020-10-01,,0.0913513513513513,,814259970.0,70000.0,0.33,0.0,4.6352616936936935,0.0,623100.0,35.82766593620648,0.0,19137.36001586914,32.56,5806.412837136154,156337.0,0.0,0.0,150554.75393926416,684533.6900634766,1.0882882882882884e-05,4.795945945945946,2.468297297297297,,0.0,0.0,623100.0,61433.69006347656,814260149.0396811,0.0,,,814259970.0,0.0,70000.0,0.327027027027027,1200000000.0,11632.3,19181.676266768136,70043.71162162162,0.0,,,,0.0,,1.0,1.0,168.0,4.0,0,77,0,0,1,1,48,280,111,0,0,9,20,21,2,20,20,1,0,1,2,1,0,0,2,0,1,0,13,14,14,0.0614188533055904,0.009374,,0.222572530405094,0.033348261509991,0.0290519877675841,0
2020-10-17,2020-10-01,893902.22,22000.09135135135,7450473.323536037,27724.0,100000.0,1.56,0.0,4.765261693693693,0.0,287000.0,2210035.827665936,0.0,11536.089965820312,9.1,2014.4128371361533,71135.88013458252,0.0,52272.51997375488,10759.904001825187,689730.0501327515,0.0400108828828828,2210004.795945946,148894.4682972973,1618532.041178183,2210000.0,31.07,390000.0,150838.05013275146,27903.03968108108,0.0,32252.68,,27724.0,20000.0,180000.0,0.327027027027027,80000.0,0.28,31580.406216719308,50043.71162162162,3.79,2.16,0.4332018738738739,0.0,3.2,14.95,0.0,0.0,67.0,4.0,0,20,10,0,1,2,130,220,30,6,6,50,20,21,4,7,20,1,0,2,0,0,0,0,2,0,1,0,3,8,35,0.0233358611608388,0.015646,760.0,0.0768403836553783,0.0215994340445186,0.0209042294603791,0
2020-10-17,2020-10-01,,,,4841.0,203858.0,,,4365.605261693694,,,,,,,,,0.02,,,,,,,,,,,,5020.039681081081,,,,4841.0,,203858.0,,189000.0,0.02,,,,,,,,,1.0,0.0,146.0,21.0,0,77,48,0,2,4,1022,636,111,224,105,607,53,54,1,0,53,0,0,0,0,0,0,1,4,1,1,0,3,0,51,0.0293120225478326,0.010482,843.0,0.0282388612351094,0.0098379668541243,0.0050724637681159,0
2020-10-17,2020-10-01,505707.16,51175.05131228885,4215514.423536036,1838291.0,80000.0,1.62,8760.0,16405.355261693694,17300.0,46800.0,132392.69767249748,5500.0,66969.01959228516,0.42,101904.29247771538,260198.259469986,0.21,91761.07014274596,68682.47361242089,727592.8298740387,0.0600108828828828,54076.035692039695,118927.4282582348,16348514.041178182,5954.27978515625,0.21,46800.0,561867.8699131012,1838470.0396810807,999.0,163426.16,,1838291.0,27300.0,230000.0,16760.327027027026,2010000.0,22.98,111613.33584318416,80043.71162162162,1.03,6.98,3.883201873873874,0.01,0.18,29.26,1.0,1.0,90.0,5.0,0,15,8,0,4,5,439,636,17,34,13,209,25,26,0,28,25,1,1,2,0,0,0,0,0,0,0,0,13,14,9,0.004147544868212,0.010715,909.0,0.1433661941058141,0.0038543619365137,0.0026737967914438,0
2020-10-17,2020-10-01,212977.97,60460.09135135135,1776104.523536036,595176.0,75000.0,0.27,25444.0,19722.86526169369,178500.0,14300.0,81085.82766593622,10600.0,13292.820064544678,0.07,50797.09295414722,123349.99014127254,0.26,63776.9599609375,41753.02395498071,196629.620100379,0.0400108828828828,75354.79594594595,99362.4682972973,6172898.041178183,48500.0,0.61,14300.0,82969.62010037899,595355.0396810811,1300.0,61670.0,20000.0,595176.0,25690.0,125000.0,33994.32702702703,833001.0,7.94,217527.13631544367,55043.71162162162,0.46,5.77,3.473201873873874,0.02,0.41,14.25,0.0,0.0,148.0,1.0,0,14,7,0,9,12,399,637,14,16,13,275,44,45,0,28,44,1,0,2,2,1,0,0,2,1,0,0,3,0,18,0.0152506834505962,0.00899,775.0,0.1906892688590142,0.0186515736873231,0.0157927984838913,0
2020-10-17,2020-10-01,,,,0.0,30000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,30000.0,,0.0,0.0,,30043.71162162162,,,,,,,,,165.0,98.0,0,77,48,0,0,0,1022,72,111,224,105,607,51,52,3,23,51,0,0,2,4,0,0,1,4,0,1,0,3,13,38,0.0669823224288338,0.033964,731.0,0.1635989970392202,0.0745663739423472,0.0869565217391304,0
2020-10-17,2020-10-01,349496.91,18830.09135135135,2913762.423536036,65210.0,110000.0,2.01,0.0,5781.985261693694,6000.0,30200.0,29335.827665936205,800.0,40766.680335998535,0.49,54779.2428465966,162829.09030151367,0.05,57707.360092163086,49257.84405767236,359460.4102935791,0.0100108828828828,3304.7959459459457,62012.468297297295,11397598.041178182,2500.0,0.02,42200.0,255250.4102935791,65389.03968108108,0.0,113917.0,10000.0,65210.0,15250.0,110000.0,0.327027027027027,83787.0,0.59,62120.99658689753,100043.71162162162,0.93,6.7,3.913201873873874,0.0,0.08,15.45,1.0,1.0,152.0,4.0,0,14,9,0,2,2,475,178,17,7,3,235,69,70,0,28,69,1,0,2,0,1,0,0,2,1,0,0,3,0,26,0.0087226333520813,0.017018,821.0,0.0682046398322265,0.0090669653163835,0.0050724637681159,0
2020-10-17,2020-10-01,45982.06,0.0913513513513513,384471.9235360361,1015851.0,71000.0,0.17,0.0,27059.62526169369,20900.0,0.0,35.82766593620648,0.0,5554.739984512329,0.0,4489.35283957756,4474.940002441406,0.38,0.0,9.753939264153145,4474.940002441406,1.0882882882882884e-05,4.795945945945946,2.468297297297297,,0.0,0.0,0.0,4474.940002441406,1016030.0396810812,0.0,45982.06,,963278.0,500.0,101000.0,0.327027027027027,2557000.0,13.57,26999.056235411324,50043.71162162162,0.0,12.0,12.003201873873872,0.07,0.0,5.4,1.0,1.0,172.0,21.0,21,3,2,12,8,8,7,637,3,0,0,7,35,36,2,4,35,0,1,2,3,0,1,0,2,1,0,1,13,14,18,0.0303067347745365,0.010972,828.0,0.4006299749855188,0.0202324079508863,0.0209042294603791,0
2020-10-17,2020-10-01,50274.18,0.0913513513513513,420239.62353603606,867076.0,22000.0,0.03,0.0,8368.615261693694,6600.0,3000.0,135.82766593620647,0.0,12926.670021057129,0.12,3613.4128371361535,3699.0,0.38,0.0,109.75393926415316,3699.0,0.2000108828828829,104.79594594594596,2.468297297297297,,100.0,0.03,3000.0,699.0,867255.0396810811,0.0,50274.18,,867076.0,6400.0,57000.0,5000.327027027027,1365000.0,39.41,25970.986271956124,22043.71162162162,0.0,12.0,12.003201873873872,0.02,0.03,19.04,1.0,0.0,23.0,5.0,0,5,2,0,2,4,5,381,5,1,1,5,17,18,0,28,17,1,1,2,0,1,0,0,2,0,0,0,3,0,19,0.009020256857402,0.054253,732.0,0.0514476734106407,0.024043767776548,0.0209042294603791,0
2020-10-17,2020-10-01,274482.3,30500.09135135135,2288640.623536036,13029.0,54800.0,1.21,0.0,472.8452616936937,6500.0,77100.0,1134.8276659362066,0.0,21859.64999771118,2.37,36276.082934487225,105434.12017059326,0.01,26135.03998947144,24765.453951471183,450184.830367446,1.0882882882882884e-05,4.795945945945946,30502.4682972973,3045425.7111781826,0.0,0.0,230000.0,189684.83036744595,13208.039681081082,399.0,91185.83,,13029.0,4200.0,54800.0,0.327027027027027,84000.0,0.24,32603.966248610177,34843.71162162162,0.94,6.31,3.993201873873874,0.0,0.0,26.36,1.0,1.0,148.0,36.0,0,21,13,0,2,2,273,314,37,3,0,112,64,65,0,3,64,0,0,2,0,1,0,0,2,0,0,0,13,14,22,0.0121809552114824,0.024522,944.0,0.0621026579761816,0.00294901462063,0.0,0
2020-10-17,2020-10-01,344732.2,52774.09135135135,2874056.423536036,0.0,45000.0,1.13,0.0,4.9652616936936935,5100.0,32300.0,44035.82766593621,23000.0,12553.349935531616,0.75,53219.17282401359,113222.02000045776,0.0,26891.140006303787,15292.134005182124,443409.5200340748,0.0100108828828828,23004.795945945945,155413.4682972973,3228673.0411781827,0.0,0.2,50700.0,237298.5200340748,179.03968108108108,0.0,64455.5,,0.0,25676.0,45000.0,5000.327027027027,0.0,0.0,43373.66618643061,45043.71162162162,2.09,4.85,2.243201873873874,0.0,0.1,29.52,,,38.0,21.0,0,17,13,0,0,0,284,636,31,4,1,131,46,47,0,28,46,0,0,2,1,1,0,0,2,0,0,0,3,6,5,0.010111419664715,0.022497,851.0,0.0540921553110692,0.0069274798802069,0.0037940379403794,0
2020-10-17,2020-10-01,443194.63,133467.36088260135,3694576.723536036,991716.0,70000.0,1.83,5000.0,19458.07526169369,8300.0,28100.0,90349.92776359244,444.0,21166.839973449707,0.52,97954.81228553092,245402.659324646,0.28,120997.12023735046,80691.3237558535,762348.2094864845,0.0200108828828828,19718.795945945945,303886.6278737133,9361701.041178182,19270.0,0.08,81100.0,377364.0499100685,991895.0396810812,3500.10009765625,187116.06,,991716.0,24134.259765625,95000.0,5000.327027027027,982598.0,14.17,53645.4159899737,70043.71162162162,4.12,6.71,5.073201873873874,0.01,0.12,39.84,1.0,0.0,86.0,1.0,0,22,15,0,3,6,628,636,34,18,5,258,73,74,2,4,73,1,0,2,3,1,0,0,2,1,0,0,13,14,11,0.0147319819902182,0.015606,776.0,0.3659733424193264,0.0242818726834357,0.0209042294603791,0
2020-10-17,2020-10-01,,,,51200.0,130000.0,,,904.6052616936936,,,,,,,,,0.01,,,,,,,,,,,,51379.03968108108,,,,51200.0,,230000.0,,210000.0,0.39,,80043.71162162162,,,,,,,0.0,0.0,154.0,7.0,0,77,48,0,3,4,1022,636,111,224,105,607,69,70,0,28,69,0,0,2,5,0,0,0,2,0,1,0,13,14,32,0.0244249415742516,0.018283,860.0,0.0419807413917236,0.007993203684317,0.0050632911392405,0
